pitch,interval,label,rolling_avg_pitch,rolling_std_pitch,rolling_avg_interval,rolling_std_interval
50,-28,1,62.2,13.198484761517003,0.6,25.05593742010064
78,28,1,66.0,14.696938456699034,3.8,27.75247736689464
55,-23,1,62.2,14.567086187703996,-3.8,29.089517012147176
69,14,1,66.0,12.980754985747128,3.8,27.408028021001428
69,0,1,64.2,11.432410069622144,-1.8,23.857912733514635
78,9,1,69.8,9.41806774237695,5.6,18.92881401461801
40,-38,1,62.2,14.889593681494352,-7.6,22.14271889357764
40,0,1,59.2,17.90809872655371,-3.0,20.469489490458717
48,8,1,55.0,17.492855684535673,-4.2,19.3700800204852
66,18,1,54.4,16.93517050401299,-0.6,21.85863673699711
69,3,1,52.6,14.028542333399805,-1.8,21.358838919754035
76,7,1,59.8,15.139352694220284,7.2,6.83373982530788
69,-7,1,65.6,10.50238068249283,5.8,9.038805230781284
66,-3,1,69.2,4.0865633483406105,3.6,9.685040010242563
69,3,1,69.8,3.7013511046645116,0.6,5.549774770204598
67,-2,1,69.4,3.9115214431217105,-0.4,5.458937625582434
71,4,1,68.4,1.9493588689618757,-1.0,4.527692569068667
47,-24,1,64.0,9.695359714832533,-4.4,11.371015785759859
63,16,1,63.4,9.633275663033691,-0.6,14.656056768448995
59,-4,1,61.4,9.208691546576851,-2.0,14.560219778561027
66,7,1,61.2,9.06642156531428,-0.2,15.10629008062534
47,-19,1,56.4,8.933084573650516,-4.8,16.90266251216062
63,16,1,59.6,7.4699397587928935,3.2,14.889593681494445
59,-4,1,58.8,7.224956747274985,-0.8,13.179529581893263
57,-2,1,58.4,7.266360849833573,-0.4,13.088162590677104
79,22,1,61.0,11.661903789690415,2.6,16.486357996840884
59,-20,1,63.4,8.988882021697536,2.4,16.816658407662306
57,-2,1,62.2,9.444575162493887,-1.2,15.006665185843243
79,22,1,66.2,11.713240371477012,4.0,17.99999999999998
57,-22,1,66.2,11.713240371477012,0.0,21.540659228538004
59,2,1,62.2,9.444575162493887,-4.0,17.999999999999996
55,-4,1,61.4,9.939818911831138,-0.8,15.722595205626826
55,0,1,61.0,10.198039027185358,-0.4,15.709869509324372
54,-1,1,56.0,1.9999999999981422,-5.0,9.746794344808963
55,1,1,55.6,1.9493588689598227,-0.4,2.3021728866441813
52,-3,1,54.2,1.303840481037249,-1.4,2.0736441353326955
50,-2,1,53.2,2.167948338865762,-1.0,1.5811388300840792
52,2,1,52.6,1.9493588689593406,-0.6,2.07364413533268
78,26,1,57.4,11.653325705565491,4.8,12.029131306956424
57,-21,1,57.8,11.584472366059392,0.4,16.831518053936772
55,-2,1,58.4,11.282730166054407,0.6,16.78689965419462
57,2,1,59.8,10.377861051295444,1.4,16.72722332008512
78,21,1,65.0,11.895377253370246,5.2,18.91295852054879
57,-21,1,60.8,9.654014708917506,-4.2,17.626684316683043
54,-3,1,60.2,10.03493896344144,-0.6,14.97664849023304
54,0,1,60.0,10.173494974687658,-0.2,14.95660389259539
52,-2,1,59.0,10.770329614268748,-1.0,14.916433890176286
54,2,1,54.2,1.7888543819973837,-4.8,9.257429448826493
50,-4,1,52.8,1.788854381997129,-1.4,2.408318915758396
49,-1,1,51.8,2.280350850196013,-1.0,2.2360679774997148
50,1,1,51.0,1.9999999999972897,-0.8,2.387467277262591
50,0,1,50.6,1.949358868958945,-0.4,2.3021728866441844
76,26,1,55.0,11.74734012447038,4.4,12.218837915284709
55,-21,1,56.0,11.42365965879553,1.0,16.688319268278622
54,-1,1,57.0,10.862780491199898,1.0,16.688319268278622
55,1,1,58.0,10.271319292086764,1.0,16.688319268278622
52,-3,1,58.4,9.914635646356048,0.4,16.786899654194624
52,0,1,53.6,1.516575088807291,-4.8,9.176055797563567
52,0,1,53.0,1.4142135623697187,-0.6,1.516575088810189
50,-2,1,52.2,1.7888543819970164,-0.8,1.6431676725153914
52,2,1,51.6,0.8944271909940665,-0.6,1.9493588689616987
49,-3,1,51.0,1.4142135623692567,-0.6,1.9493588689616987
47,-2,1,50.0,2.121320343556929,-1.0,1.9999999999999163
49,2,1,49.4,1.816590212455218,-0.6,2.408318915758383
66,17,1,52.6,7.700649323270746,3.2,8.04363102087604
59,-7,1,54.0,8.185352771871907,1.4,9.289779329994845
67,8,1,57.6,9.316651759081342,3.6,9.289779329994836
74,7,1,63.0,9.460443964212091,5.4,8.79204185613326
52,-22,1,63.6,8.384509526501677,0.6,15.274161188098008
50,-2,1,60.4,10.114346246791994,-3.2,12.235195135346222
50,0,1,58.6,11.17139203501489,-1.8,12.091319200153462
50,0,1,55.2,10.545141061170868,-3.4,10.945318634009697
83,33,1,57.0,14.5602197785608,1.8,19.75348070594141
55,-28,1,57.6,14.363147287415579,0.6,21.651789764358963
81,26,1,63.8,16.754103974847403,6.2,24.27344227751802
83,2,1,70.4,16.456001944579427,6.6,24.161953563402093
79,-4,1,76.2,11.96662024132151,5.8,24.49897957058618
79,0,1,75.4,11.523888232710569,-0.8,19.214577799160708
78,-1,1,80.0,2.000000000002068,4.6,12.157302332343273
79,1,1,79.6,1.9493588689638448,-0.4,2.302172886644175
76,-3,1,78.2,1.3038404810432318,-1.4,2.073644135332689
74,-2,1,77.2,2.1679483388693495,-1.0,1.5811388300840703
76,2,1,76.6,1.9493588689633226,-0.6,2.0736441353326733
74,-2,1,75.8,2.0493901531932415,-0.8,2.1679483388677894
74,0,1,74.8,1.0954451150124935,-1.0,1.9999999999999056
73,-1,1,74.2,1.0954451150123077,-0.6,1.6733200530680286
55,-18,1,70.4,8.677557259966752,-3.8,8.07465169527453
54,-1,1,66.0,10.511898020814257,-4.4,7.635443667528423
47,-7,1,60.6,12.177848742696511,-5.4,7.5696763471102235
74,27,1,60.6,12.177848742696511,0.0,16.613247725836136
73,-1,1,60.6,12.177848742696511,0.0,16.613247725836136
38,-35,1,57.2,15.92796283270377,-3.4,22.063544592834575
38,0,1,54.0,18.17965896269758,-3.2,22.095248357961488
55,17,1,55.6,17.756688880531517,1.6,23.61778990506943
73,18,1,55.4,17.501428513124047,-0.2,21.440615662802216
74,1,1,55.6,17.756688880531517,0.2,21.440615662802216
76,2,1,63.2,16.422545478700822,7.6,9.071934744033333
74,-2,1,70.4,8.677557259966754,7.2,9.523654760647258
73,-1,1,74.0,1.2247448713933125,3.6,8.20365772079744
74,1,1,74.2,1.095445115012321,0.2,1.6431676725153987
71,-3,1,73.6,1.816590212459581,-0.6,2.0736441353327075
49,-22,1,68.2,10.802777420645132,-5.4,9.396807968666812
64,15,1,66.2,10.377861051295636,-2.0,13.228756555322947
50,-14,1,61.6,11.631852818876098,-4.6,14.223220451079285
71,21,1,61.0,10.885770528538409,-0.6,18.392933425639306
52,-19,1,57.2,9.78263768111611,-3.8,20.216330032921405
76,24,1,62.6,11.436782764396485,5.4,20.329781110479257
64,-12,1,62.6,11.436782764396485,0.0,20.724381776062696
71,7,1,66.8,9.31128347758779,4.2,19.25357109733151
54,-17,1,63.4,10.430723848324098,-3.4,18.4472220130837
52,-2,1,63.4,10.430723848324098,0.0,16.29417073680031
50,-2,1,58.2,8.955445270894883,-5.2,9.418067742376879
52,2,1,55.8,8.613942186942738,-2.4,8.961026726887924
49,-3,1,51.4,1.949358868958936,-4.4,7.300684899377582
54,5,1,51.4,1.949358868958936,0.0,3.3911649915625635
69,15,1,54.8,8.167006795637628,3.4,7.231873892705767
71,2,1,59.0,10.222524150130145,4.2,6.685805860178653
73,2,1,63.2,10.917875251164803,4.2,6.685805860178653
74,1,1,68.2,8.167006795638187,5.0,5.78791845139504
73,-1,1,72.0,2.0000000000007208,3.8,6.379655163094573
71,-2,1,72.4,1.3416407865010482,0.4,1.8165902124583548
73,2,1,72.8,1.0954451150118965,0.4,1.8165902124583548
69,-4,1,72.0,2.0000000000007208,-0.8,2.3874672772625765
47,-22,1,66.6,11.081516141756017,-5.4,9.528903399657272
49,2,1,61.8,12.696456198482942,-4.8,9.95991967839098
74,25,1,62.4,13.29661611087559,0.6,16.81665840766231
50,-24,1,57.8,12.6767503722363,-4.6,19.994999374843697
74,24,1,58.8,13.917614738165224,1.0,23.769728648009412
52,-22,1,59.8,13.00769003320707,1.0,23.769728648009412
50,-2,1,60.0,12.80624847486549,0.2,23.79495744900586
49,-1,1,55.0,10.677078252030903,-5.0,19.467922333931785
50,1,1,55.0,10.677078252030903,0.0,16.324827717314495
47,-3,1,49.6,1.816590212455079,-5.4,9.396807968666806
45,-2,1,48.2,2.1679483388647967,-1.4,1.5165750888102107
55,10,1,49.2,3.7682887362816713,1.0,5.2440442408507115
62,7,1,51.8,6.833739825307156,2.6,5.683308895353076
45,-17,1,50.8,7.496665925595751,-1.0,10.559356040971421
55,10,1,52.4,7.334848328356184,1.6,11.502173707608465
62,7,1,55.8,6.978538528946574,3.4,11.50217370760846
45,-17,1,53.8,8.526429498916322,-2.0,13.747727084867511
45,0,1,50.4,7.79743547584641,-3.4,12.934450123604012
50,0,1,51.4,7.231873892705045,0.0,10.464224768228156
69,19,1,54.2,10.80277742064469,1.8,13.065221008463633
65,-4,1,54.8,11.41052146047634,-0.4,12.895735729302134
50,-15,1,55.8,10.521406750049719,0.0,12.267844146385281
62,12,1,59.2,8.75785361832419,2.4,13.390294993016376
69,7,1,63.0,7.842193570678852,3.8,13.442470011125161
65,-4,1,62.2,7.259476565152352,-0.8,10.568822072492262
50,-15,1,59.2,8.75785361832419,-3.0,12.38951169336386
62,12,1,61.6,7.09224929059856,2.4,11.717508267545595
74,12,1,64.0,9.02773504263375,2.4,11.717508267545595
70,-4,1,64.2,9.176055797563436,0.2,11.670475568716107
50,-20,1,61.2,11.099549540409086,-3.0,14.866068747318497
67,17,1,64.6,9.26282894152741,3.4,15.290519938837896
70,3,1,66.2,9.391485505499057,1.6,14.536161804272798
50,-20,1,61.4,10.478549517943579,-4.8,15.801898620102582
70,20,1,61.4,10.478549517943579,0.0,19.352002480363616
67,-3,1,64.8,8.40832920383104,3.4,16.195678435928496
50,-17,1,61.4,10.478549517943579,-3.4,16.195678435928514
64,14,1,60.2,9.549869109050386,-1.2,17.935997323817812
67,3,1,63.6,7.893034904268265,3.4,14.536161804272798
64,-3,1,62.4,7.092249290598598,-1.2,11.233877335986882
50,-14,1,59.0,8.306623862917714,-3.4,12.66096362841312
61,11,1,61.2,6.610597552415023,2.2,11.256109452204145
67,6,1,61.8,7.049822692805537,0.6,9.60728889958034
64,-3,1,61.2,6.610597552415024,-0.6,9.607288899580345
50,-14,1,58.4,7.956129712366033,-2.8,11.388590782006345
61,11,1,60.6,6.4265076052234695,2.2,10.709808588392209
69,8,1,62.2,7.463243262817861,1.6,10.163660757817507
65,-4,1,61.8,7.190271204898735,-0.4,10.06479011206889
50,-15,1,59.0,8.689073598491039,-2.8,12.070625501605122
62,12,1,61.4,7.0922492905985495,2.4,11.631852818876254
69,7,1,63.0,7.842193570678852,1.6,11.013627921806671
62,-7,1,61.6,7.092249290598559,-1.4,10.87658034494297
50,-12,1,58.6,8.354639429681793,-3.0,11.895377253370315
65,15,1,61.6,7.092249290598559,3.0,11.895377253370295
50,-15,1,59.2,8.75785361832419,-2.4,12.876334882255891
62,12,1,57.8,7.224956747274905,-1.4,13.93915348936225
81,19,1,61.6,12.817956155331307,3.8,16.021860066796222
77,-4,1,67.0,12.389511693363845,5.4,14.363147287415782
62,-15,1,66.4,12.581732790041245,-0.6,15.565988564816555
74,12,1,71.2,8.75785361832466,4.8,13.917614738165422
77,3,1,74.2,7.259476565152916,3.0,13.322912594474209
74,-3,1,72.8,6.2209324059985915,-1.4,9.914635646356341
62,-12,1,69.8,7.224956747275473,-3.0,11.022703842524297
69,7,1,71.2,5.890670590009455,1.4,9.289779329994852
74,5,1,71.2,5.890670590009455,0.0,7.681145747868589
70,-4,1,69.8,4.919349550499679,-1.4,7.635443667528418
55,-15,1,66.0,7.516648189186375,-3.8,9.833615815151616
67,12,1,67.0,7.176350047203626,1.0,10.65363787633124
74,7,1,68.0,7.842193570679071,1.0,10.65363787633124
70,-4,1,67.2,7.259476565152588,-0.8,10.568822072492267
55,-15,1,64.2,8.75785361832439,-3.0,12.389511693363863
74,19,1,68.0,7.842193570679072,3.8,13.442470011125167
67,-7,1,68.0,7.842193570679072,0.0,13.228756555322942
79,12,1,69.0,9.02773504263394,1.0,14.053469322555184
76,-3,1,70.2,9.576011695899377,1.2,13.971399357258372
60,-16,1,71.2,7.6615925237513345,1.0,14.265342617687093
72,12,1,70.8,7.529940238806818,-0.4,12.259690045021522
76,4,1,72.6,7.469939758793461,1.8,11.755849607748459
72,-4,1,71.2,6.572670690062172,-1.4,10.38267788193392
60,-12,1,68.0,7.483314773547894,-3.2,11.454256850621082
67,7,1,69.4,6.14817045957585,1.4,9.47628619238569
72,5,1,69.4,6.14817045957585,0.0,7.905694150420933
69,-3,1,68.0,4.949747468305848,-1.4,7.6354436675284205
53,-16,1,64.2,7.6615925237510245,-3.8,10.13410084812659
65,12,1,65.2,7.293833011524068,1.0,10.93160555453771
72,7,1,66.2,7.9183331579315945,1.0,10.93160555453771
69,-3,1,65.6,7.469939758793141,-0.6,10.78424777163432
53,-16,1,62.4,8.933084573650714,-3.2,12.872451204024818
65,12,1,64.8,7.224956747275238,2.4,11.970797801316317
65,0,1,64.8,7.224956747275238,0.0,10.700467279516337
53,-12,1,61.0,7.483314773547575,-3.8,10.963576058932597
77,24,1,62.6,10.039920318408733,1.6,16.637307474468326
74,-3,1,66.8,9.391485505499084,4.2,14.007141035914481
58,-16,1,65.4,10.212737145349351,-1.4,15.61409619542546
70,12,1,66.4,10.406728592598114,1.0,16.7630546142402
74,4,1,70.6,7.469939758793374,4.2,15.106290080625337
70,-4,1,69.2,6.572670690062073,-1.4,10.382677881933922
55,-15,1,65.4,8.354639429682075,-3.8,12.091319200153475
67,12,1,67.2,7.259476565152593,1.8,11.497825881443832
79,12,1,69.0,9.027735042633944,1.8,11.497825881443832
76,-3,1,69.4,9.343446901438526,0.4,11.588787684654498
60,-16,1,67.4,10.21273714534942,-2.0,13.765899897936203
72,12,1,70.8,7.529940238806822,3.4,12.641202474448368
76,4,1,72.6,7.4699397587934655,1.8,11.755849607748463
72,-4,1,71.2,6.572670690062178,-1.4,10.382677881933924
57,-15,1,67.4,8.354639429682157,-3.8,12.091319200153476
69,12,1,69.2,7.259476565152687,1.8,11.497825881443836
81,12,1,71.0,9.02773504263402,1.8,11.497825881443836
77,-4,1,71.2,9.1760557975637,0.2,11.67047556871612
62,-15,1,69.2,10.009995004993812,-2.0,13.546217184144066
81,19,1,74.0,8.306623862918334,4.8,13.917614738165428
57,-24,1,71.6,11.30486620885018,-2.4,17.980545041794482
74,17,1,70.2,10.23230179382927,-1.4,19.086644545335883
77,3,1,70.2,10.23230179382927,0.0,19.104973174542796
74,-3,1,72.6,9.181503144910604,2.4,17.429859437184216
50,-24,1,66.4,12.095453691366812,-6.2,17.79606698121808
70,20,1,69.0,10.908712114635753,2.6,17.67201177002776
82,12,1,70.6,12.320714265009231,1.6,16.772000476985436
79,-3,1,71.0,12.609520212918579,0.4,16.861198059449983
52,-27,1,66.6,14.926486525636205,-4.4,20.983326714322498
76,24,1,71.8,11.92476414861119,5.2,20.753312988532684
79,3,1,73.6,12.259690045021692,1.8,19.044684297724647
76,-3,1,72.4,11.502173707608627,-1.2,18.19890106572372
48,-28,1,66.2,14.906374475371232,-6.2,21.87921387984496
72,24,1,70.2,12.657013865837458,4.0,21.644860821913355
84,12,1,71.8,14.007141035914602,1.6,19.424211695716245
81,-3,1,72.2,14.289856542317107,0.4,19.501282009139807
53,-28,1,67.6,16.318700928689143,-4.6,23.405127643317826
77,24,1,73.4,12.259690045021687,5.8,21.913466179497927
81,4,1,75.2,12.657013865837593,1.8,19.447364860052367
53,-28,1,69.0,14.696938456699097,-6.2,22.23060952830579
81,28,1,69.0,14.696938456699097,0.0,27.12931993250107
77,-4,1,73.8,11.798304963002275,4.8,22.69801753457776
52,-25,1,68.8,14.973309587395859,-5.0,22.91287847477921
72,20,1,67.0,13.619838471876218,-1.8,25.459772190654025
81,9,1,72.6,12.095453691366988,5.6,20.911719202399393
77,-4,1,71.8,11.519548602267486,-0.8,16.84339633209407
50,-27,1,66.4,14.432601983010516,-5.4,20.64703368525368
74,24,1,70.8,12.111977542911896,4.4,20.647033685253664
77,3,1,71.8,12.437845472589004,1.0,18.748333259252668
74,-3,1,70.4,11.502173707608566,-1.4,18.22909761891685
48,-26,1,64.6,14.310835055998577,-5.8,21.393924371185392
69,21,1,68.4,11.760102040373647,3.8,20.241047403728878
77,8,1,69.0,12.186057606953975,0.6,17.30028901492688
74,-3,1,68.4,11.760102040373647,-0.6,17.300289014926882
46,-28,1,62.8,14.720733677368006,-5.6,21.314314438892943
70,24,1,67.2,12.275992831539108,4.4,21.07842498859911
74,4,1,68.2,12.657013865837401,1.0,18.99999999999999
70,-4,1,66.8,11.79830496300207,-1.4,18.64939677308625
46,-24,1,61.2,13.971399357258223,-5.6,21.279097725232624
70,24,1,66.0,11.313708498984706,4.8,20.278066969018507
45,-25,1,61.0,14.247806848774845,-5.0,20.518284528683193
65,20,1,59.2,12.67675037223634,-1.8,23.328094650013742
74,9,1,60.0,13.619838471876042,0.8,23.742367194532218
70,-4,1,64.8,11.519548602267276,4.8,19.892209530366387
43,-27,1,59.4,14.43260198301035,-5.4,20.647033685253678
67,24,1,63.8,12.1119775429117,4.4,20.647033685253657
70,3,1,64.8,12.437845472588812,1.0,18.74833325925266
67,-3,1,63.4,11.502173707608359,-1.4,18.229097618916843
41,-26,1,57.6,14.310835055998412,-5.8,21.393924371185385
62,21,1,61.4,11.760102040373445,3.8,20.24104740372887
70,8,1,62.0,12.18605760695378,0.6,17.30028901492687
67,-3,1,61.4,11.760102040373445,-0.6,17.300289014926875
40,-27,1,56.0,14.439529078193374,-5.4,21.054690688775267
60,20,1,59.8,11.755849607748246,3.8,19.816659657974633
70,10,1,61.4,12.641202474448214,1.6,17.952715672009052
67,-3,1,60.8,12.194260945214976,-0.6,17.643695757975415
36,-31,1,54.6,15.646085772486071,-6.2,22.398660674245683
67,31,1,60.0,13.910427743243366,5.4,23.90188277102871
36,-31,1,55.2,17.569860557215343,-4.8,26.81790446697877
64,28,1,54.0,16.477257053283793,-1.2,30.285309970347004
70,6,1,54.6,17.111399708965685,0.6,30.418744221285653
69,-1,1,61.2,14.272350892547292,6.6,25.125684070289484
41,-28,1,56.0,16.232683080747677,-5.2,24.65157195799083
65,24,1,61.8,11.903780911962212,5.8,22.4321198284959
69,4,1,62.8,12.33693641063277,1.0,18.7616630392937
65,-4,1,61.8,11.798304963001927,-1.0,18.627936010197143
45,-20,1,57.0,12.961481396815437,-4.8,20.47437422731156
60,15,1,60.8,9.391485505498862,3.8,17.03525755602184
65,5,1,60.8,9.391485505498862,0.0,13.057564857200573
62,-3,1,59.4,8.32466215530662,-1.4,12.89573572930213
46,-16,1,55.6,9.396807968666362,-3.8,14.515508947329396
58,12,1,58.2,7.293833011523738,2.6,12.501999840025565
65,7,1,59.2,7.91833315793129,1.0,10.931605554537695
60,-5,1,58.2,7.293833011523738,-1.0,10.931605554537702
48,-12,1,55.4,8.111719916268777,-2.8,12.029131306956446
58,10,1,57.8,6.180614856144423,2.4,10.406728592598121
64,6,1,59.0,6.782329983124823,1.2,9.31128347758779
58,-6,1,57.6,5.899152481500459,-1.4,9.099450532861837
48,-10,1,55.2,7.014271166699458,-2.4,9.838699100999056
60,12,1,57.6,5.899152481500459,2.4,9.838699100999039
41,-19,1,54.2,9.444575162493583,-3.4,12.441864811996624
57,16,1,52.8,8.043631020875443,-1.4,14.892951352905158
65,8,1,54.2,9.628083921528244,1.4,15.126136320951208
60,-5,1,56.6,9.181503144910007,2.4,14.328293687665647
53,-7,1,55.2,9.066421565314034,-1.4,13.649175799292776
57,4,1,58.4,4.449719092256675,3.2,9.471008394041217
60,3,1,59.0,4.415880433163241,0.6,6.348228099241504
57,-3,1,57.4,2.8809720581763525,-1.6,4.878524367060144
53,-4,1,56.0,2.999999999998656,-1.4,4.7222875812469916
60,7,1,57.4,2.8809720581763525,1.4,4.722287581246967
57,-3,1,57.4,2.8809720581763525,0.0,4.795831523312661
51,-6,1,55.6,3.5777087639984977,-1.8,5.06951674225459
53,2,1,54.8,3.6331804249157664,-0.8,5.263078946776261
60,7,1,56.2,4.086563348339539,1.4,5.856620185738471
57,-3,1,55.6,3.5777087639984977,-0.6,5.128352561983185
50,-7,1,54.2,4.20713679359142,-1.4,5.856620185738492
60,10,1,56.0,4.415880433163009,1.8,6.9785385289471105
54,-6,1,56.2,4.266145801539377,0.2,7.791020472312946
60,6,1,56.2,4.266145801539377,0.0,7.582875444051514
57,-3,1,56.2,4.266145801539377,0.0,7.582875444051514
48,-9,1,55.8,5.019960159203635,-0.4,8.080841540334736
54,6,1,54.6,4.449719092256383,-1.2,6.906518659932769
63,9,1,56.4,5.770615218500727,1.8,7.529940238806633
57,-6,1,55.8,5.449770637374732,-0.6,7.765307463326837
46,-11,1,53.6,6.877499545619052,-2.2,9.093954035511704
54,8,1,54.8,6.140032573202776,1.2,9.09395403551169
62,8,1,56.4,6.877499545619192,1.6,9.396807968666769
57,-5,1,55.2,5.890670590008525,-1.2,8.700574693662455
45,-12,1,52.8,7.259476565151908,-2.4,9.864076236526136
54,9,1,54.4,6.18869937870558,1.6,9.555103348472967
60,6,1,55.6,6.6558245169168675,1.2,9.257429448826457
58,-2,1,54.8,5.890670590008501,-0.8,8.46758525200659
43,-15,1,52.0,7.6485292703884715,-2.8,10.616025621672156
55,12,1,54.0,6.595452979135744,2.0,10.839741694339367
58,3,1,54.8,6.833739825307304,0.8,10.183319694480744
43,-15,1,51.4,7.765307463326149,-3.4,11.717508267545611
62,19,1,52.2,8.757853618323917,0.8,15.498387012847479
58,-4,1,55.2,7.259476565152022,3.0,13.322912594474198
46,-12,1,53.4,8.354639429681582,-1.8,13.59043781487556
55,9,1,52.8,8.043631020875447,-0.6,14.363147287415787
62,7,1,56.6,6.618156843109142,3.8,12.029131306956423
58,-4,1,55.8,6.016643582595849,-0.8,8.700574693662455
48,-10,1,53.8,6.723094525587935,-2.0,9.617692030835654
55,7,1,55.6,5.128352561982423,1.8,8.348652585896678
64,9,1,57.4,6.30872411823444,1.8,8.348652585896678
58,-6,1,56.6,5.813776741498796,-0.8,8.348652585896692
50,-8,1,55.0,6.403124237432168,-1.6,8.905054744357251
55,5,1,56.4,5.128352561982476,1.4,7.829431652425311
66,11,1,58.6,6.542170893517972,2.2,8.70057469366244
58,-8,1,57.4,5.8137767414988435,-1.2,8.700574693662457
51,-7,1,56.0,6.442049363361939,-1.4,8.84872872225155
55,4,1,57.0,5.612486080160256,1.0,8.215838362577452
67,12,1,59.4,6.949820141557209,2.4,9.555103348472963
67,0,1,59.6,7.197221686178245,0.2,8.258329128824997
51,-16,1,58.2,8.19756061276728,-1.4,10.66770828247565
62,11,1,60.4,7.197221686178284,2.2,11.322543883774497
46,-16,1,58.6,9.607288899580034,-1.8,13.791301606447435
58,12,1,56.8,8.408329203830718,-1.8,13.791301606447435
67,9,1,56.8,8.408329203830718,0.0,14.645818515876792
63,-4,1,59.2,8.043631020875717,2.4,12.136721138758988
48,-15,1,56.4,9.18150314491,-2.8,13.065221008463642
57,9,1,58.6,7.162401831787555,2.2,11.43241006962221
67,10,1,60.4,8.04984471899893,1.8,11.031772296417259
62,-5,1,59.4,7.3006848993772,-1.0,10.511898020814298
50,-12,1,56.8,7.981227975693496,-2.6,11.631852818876265
57,7,1,58.6,6.348228099241058,1.8,9.782637681116446
66,9,1,60.4,7.021395872616424,1.8,9.782637681116446
62,-4,1,59.4,6.148170459575294,-1.0,8.80340843082948
43,-19,1,55.6,9.235799911214603,-3.8,12.029131306956451
58,15,1,57.2,8.700574693662066,1.6,13.408952233489362
67,9,1,59.2,9.73139250056199,2.0,13.63818169698583
62,-5,1,58.4,9.181503144910074,-0.8,13.274034804836077
55,-7,1,57.0,9.027735042633486,-1.4,13.520355024924442
58,3,1,60.0,4.6368092477472755,3.0,9.273618495495661
62,4,1,60.8,4.5497252664304035,0.8,6.648308055437819
55,-7,1,58.4,3.507135583349119,-2.4,5.458937625582441
43,-12,1,54.6,7.092249290598222,-3.8,6.978538528947143
62,19,1,56.0,7.842193570678546,1.4,11.928956366757292
58,-4,1,56.0,7.842193570678546,0.0,12.103718436910182
55,-3,1,54.6,7.092249290598222,-1.4,11.928956366757303
62,7,1,56.0,7.842193570678546,1.4,11.928956366757294
58,-4,1,59.0,2.9999999999989924,3.0,10.074720839804906
53,-5,1,57.2,3.420526275296351,-1.8,4.9699094559156345
55,2,1,56.6,3.507135583348941,-0.6,5.029910535983671
62,7,1,58.0,4.062019202317152,1.4,5.770615218501351
59,-3,1,57.4,3.507135583349019,-0.6,5.029910535983671
52,-7,1,56.2,4.20713679359158,-1.2,5.674504383644407
56,4,1,56.8,3.834057902535179,0.6,5.5946402922796965
62,6,1,58.2,4.266145801539536,1.4,6.107372593840938
59,-3,1,57.6,3.781534080236882,-0.6,5.412947441089701
50,-9,1,55.8,4.919349550498701,-1.8,6.610597552415336
56,6,1,56.6,4.449719092256535,0.8,6.610597552415321
65,9,1,58.4,5.770615218500844,1.8,7.5299402388066365
56,-9,1,57.2,5.449770637374818,-1.2,8.37854402626134
50,-6,1,55.4,6.148170459575067,-1.8,8.64291617453274
59,9,1,57.2,5.449770637374818,1.8,8.642916174532724
48,-11,1,55.6,6.877499545619151,-1.6,9.838699100999056
56,8,1,53.8,4.604345773287492,-1.8,9.576011695899272
64,8,1,55.4,6.5421708935178,1.6,9.396807968666774
59,-5,1,57.2,5.890670590008638,1.8,9.203260291874797
47,-12,1,54.8,7.259476565152,-2.4,9.864076236526142
56,9,1,56.4,6.188699378705689,1.6,9.55510334847297
62,6,1,57.6,6.655824516916968,1.2,9.257429448826462
60,-2,1,56.8,5.8906705900086145,-0.8,8.467585252006595
45,-15,1,54.0,7.648529270388559,-2.8,10.61602562167216
57,12,1,56.0,6.595452979135845,2.0,10.83974169433937
64,7,1,57.6,7.5033325929211605,1.6,10.54988151592232
60,-4,1,57.2,7.259476565152113,-0.4,10.45466403094808
48,-12,1,54.8,8.043631020875527,-2.4,11.717508267545611
57,9,1,57.2,5.8906705900086385,2.4,10.064790112068872
64,7,1,58.6,6.618156843109241,1.4,9.071934744033348
60,-4,1,57.8,6.016643582595958,-0.8,8.700574693662459
50,-10,1,55.8,6.7230945255880314,-2.0,9.617692030835656
64,14,1,59.0,5.830951894844781,3.2,9.884331034521216
57,-7,1,59.0,5.830951894844781,0.0,10.12422836565827
66,9,1,59.4,6.308724118234543,0.4,10.502380682492873
60,-6,1,59.4,6.308724118234543,0.0,10.747092630102316
52,-8,1,59.8,5.5856960175070824,0.4,10.310189135025578
57,5,1,58.4,5.128352561982603,-1.4,7.829431652425329
68,11,1,60.6,6.542170893518072,2.2,8.700574693662443
60,-8,1,59.4,5.813776741498955,-1.2,8.70057469366246
53,-7,1,58.0,6.44204936336204,-1.4,8.848728722251554
57,4,1,59.0,5.612486080160372,1.0,8.215838362577456
69,12,1,61.4,6.9498201415573035,2.4,9.555103348472967
64,-5,1,60.6,6.18869937870592,-0.8,8.584870412533876
48,-16,1,58.2,8.408329203830771,-2.4,10.73778375643688
60,12,1,59.6,7.893034904268089,1.4,11.991663771136988
69,9,1,62.0,8.689073598491152,2.4,12.461942063739476
65,-4,1,61.2,8.0436310208758,-0.8,11.38859078200633
50,-15,1,58.4,9.181503144910073,-2.8,13.065221008463643
59,9,1,60.6,7.162401831787648,2.2,11.43241006962221
69,10,1,62.4,8.049844718999012,1.8,11.031772296417259
59,-10,1,60.4,7.197221686178279,-2.0,11.202678251204025
50,-9,1,57.4,7.893034904267995,-3.0,11.640446726822805
